"X","individual_id","sampling","FishID","marker","old_mark","dna","ID","capture_date","processing_date","location","tank","sex_stage","SL","TL","measured_by","picture_label","picture_type","weight","Dead","comments","release_date","sampling_id","status","stream","sex","sampling.year","sampling.month","sampling.day","Habitat","upstream","downstream","distance","parasite","lead.sampling","lead.TL","lead.weight","lead.maturity","lead.capture.date","growth.TL","growth.mass","growth.days","months.until.recapture"
51124,28929,191,"TY-2P5O-2309","SM",NA,0,65893,2024-01-22,2024-01-23,"C-P50-53",NA,"M",36.46,43.35,NA,NA,0,0.747,0,"2P Backwards","2024-01-24",940,1,"TY","M",17,1,22,"C",NA,NA,NA,0,195,46.06,0.858,"M","2024-05-22",2.71,0.111,121,4
51125,28929,195,"TY-2P5O-2309","SM",NA,0,69486,2024-05-22,2024-05-23,"C-P44.5-46",NA,"M",37.7,46.06,NA,NA,0,0.858,0,NA,"2024-05-24",972,1,"TY","M",17,5,22,"C",NA,NA,NA,0,196,45.83,0.852,"M","2024-06-21",-0.230000000000004,-0.00600000000000001,30,1
51126,28929,196,"TY-2P5O-2309","SM",NA,0,70886,2024-06-21,2024-06-23,"C-P59-61",NA,"M",37.43,45.83,NA,NA,0,0.852,0,NA,"2024-06-24",980,1,"TY","M",17,6,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51127,28930,187,"TY-5Y9R-2309","SM",NA,0,62944,2023-09-21,2023-09-22,"C-P47-53",NA,"I",30.3,35.89,NA,NA,0,0.322,0,"IP, both marks visible on other side ","2023-09-22",907,1,"TY","I",16,9,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51128,28931,187,"TY-3B6R-2309","SM",NA,0,62945,2023-09-21,2023-09-22,"C-P47-53",NA,"M",34.66,40.72,NA,NA,0,0.602,0,"IP, 6R deep, prolapse ","2023-09-22",907,1,"TY","M",16,9,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51129,28932,187,"TY-9P10O-2309","SM",NA,0,62946,2023-09-21,2023-09-22,"C-P47-53",NA,"M",35.23,40.29,NA,NA,0,0.564,0,"IP","2023-09-22",907,1,"TY","M",16,9,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51130,28933,187,"TY-4R9B-2309","SM",NA,0,62947,2023-09-21,2023-09-22,"C-P47-53",NA,"I",32.82,38.91,NA,NA,0,0.445,0,"9 visible at 10","2023-09-22",907,1,"TY","I",16,9,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51131,28934,187,"TY-01-2309","SM",NA,0,62948,2023-09-21,2023-09-22,"C-P9-14",NA,"I",NA,NA,NA,NA,0,NA,1,"Died before processing ",NA,907,1,"TY","I",16,9,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51586,29185,188,"CA-4O6B-2310","RSM",NA,0,63337,2023-10-18,2023-10-19,"I-P63-68",NA,"M",28.1,30.89,NA,NA,0,0.331,0,"IP","2023-10-19",910,1,"CA","M",16,10,18,"I",NA,NA,NA,1,189,37.67,0.447,"M","2023-11-18",6.78,0.116,31,1
51587,29185,189,"CA-4O6B-2310","RSM",NA,0,64348,2023-11-18,2023-11-19,"I-P4-14",NA,"M",32.77,37.67,NA,NA,0,0.447,0,NA,"2023-11-19",919,1,"CA","M",16,11,18,"I",NA,NA,NA,0,190,41.06,0.601,"M","2023-12-18",3.39,0.154,30,1
51588,29185,190,"CA-4O6B-2310","RSM",NA,0,65014,2023-12-18,2023-12-19,"I-N1-14",NA,"M",36.28,41.06,NA,NA,0,0.601,0,"10R visible both sides","2023-12-19",928,1,"CA","M",16,12,18,"I",NA,NA,NA,0,194,53.37,1.391,"M","2024-04-18",12.31,0.79,122,4
51589,29185,194,"CA-4O6B-2310","RSM",NA,0,67649,2024-04-18,2024-04-19,"I-P3-13",NA,"M",45.72,53.37,NA,NA,0,1.391,0,"10R visible both sides","2024-04-20",960,1,"CA","M",17,4,18,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51590,29186,188,"CA-4Y8B-2310","RSM",NA,0,63338,2023-10-18,2023-10-19,"I-P4-14",NA,"I",24.6,26.69,NA,NA,0,0.194,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"I",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51591,29187,188,"CA-7R8Y-2310","RSM",NA,0,63339,2023-10-18,2023-10-19,"I-P4-14",NA,"I",29.77,34.45,NA,NA,0,0.379,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"I",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51592,29188,188,"CA-9O10P-2310","IMM",NA,0,63340,2023-10-18,2023-10-19,"I-P4-14",NA,"I",35.08,40.14,NA,NA,0,0.553,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"I",NA,NA,NA,1,190,52.79,1.244,"F","2023-12-18",12.65,0.691,61,2
51593,29188,190,"CA-3Y9O10P-2312","DLM","CA-9O10P-2310",0,64892,2023-12-18,2023-12-19,"I-N1-14",NA,"F",44.98,52.79,NA,NA,0,1.244,0,"3Y explosion very long","2023-12-19",927,1,"CA","F",16,12,18,"I",NA,NA,NA,0,192,54.26,1.636,"F","2024-02-18",1.47,0.392,62,2
51594,29188,192,"CA-3Y9O10P-2312","DLM","CA-9O10P-2310",0,66262,2024-02-18,2024-02-19,"I-P1-15",NA,"F",49.44,54.26,NA,NA,0,1.636,0,"10P refresh, 3Y explosion very long","2024-02-20",944,1,"CA","F",17,2,18,"I",NA,NA,NA,0,192,55.66,1.755,"F","2024-02-19",1.4,0.119,1,0
51595,29188,192,"CA-3Y9O10P-2312","DLM","CA-9O10P-2310",0,66262,2024-02-18,2024-02-19,"I-P1-15",NA,"F",49.44,54.26,NA,NA,0,1.636,0,"10P refresh, 3Y explosion very long","2024-02-20",944,1,"CA","F",17,2,18,"I",NA,NA,NA,0,194,60.65,2.01,"F","2024-04-18",6.39,0.374,60,2
51596,29188,192,"CA-3Y9O10P-2312","DLM","CA-9O10P-2310",0,66707,2024-02-19,2024-03-20,"I-P1-15",NA,"F",47.83,55.66,NA,NA,0,1.755,0,"10P refreshed","2024-03-21",952,1,"CA","F",17,2,19,"I",NA,NA,NA,0,192,55.66,1.755,"F","2024-02-19",0,0,0,0
51597,29188,192,"CA-3Y9O10P-2312","DLM","CA-9O10P-2310",0,66707,2024-02-19,2024-03-20,"I-P1-15",NA,"F",47.83,55.66,NA,NA,0,1.755,0,"10P refreshed","2024-03-21",952,1,"CA","F",17,2,19,"I",NA,NA,NA,0,194,60.65,2.01,"F","2024-04-18",4.99,0.255,59,2
51598,29188,194,"CA-3Y9O10P-2312","DLM","CA-9O10P-2310",0,67647,2024-04-18,2024-04-19,"I-P3-13",NA,"F",50.49,60.65,NA,NA,0,2.01,0,"3Y massive and in 1, IP","2024-04-20",960,1,"CA","F",17,4,18,"I",NA,NA,NA,1,195,62.77,2.251,"F","2024-05-19",2.12,0.241,31,1
51599,29188,195,"CA-3Y9O10P-2312","DLM","CA-9O10P-2310",0,68887,2024-05-19,2024-05-20,"I-P3-13",NA,"F",54.43,62.77,NA,NA,0,2.251,0,"3Y massive and in 1, 9O,10Prefreshed","2024-05-21",968,1,"CA","F",17,5,19,"I",NA,NA,NA,0,196,67.03,2.696,"F","2024-06-19",4.26,0.445,31,1
51600,29188,196,"CA-3Y9O10P-2312","DLM","CA-9O10P-2310",0,70265,2024-06-19,2024-06-20,"I-N0-3",NA,"F",56.67,67.03,NA,NA,0,2.696,0,"3Y massive and in 1, 9O,10Prefreshed","2024-06-21",976,1,"CA","F",17,6,19,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51601,29189,188,"CA-1B7O-2310","RSM",NA,0,63341,2023-10-18,2023-10-19,"I-P0-4",NA,"M",58.07,64.87,NA,NA,0,3.327,0,"IP","2023-10-19",910,1,"CA","M",16,10,18,"I",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51602,29190,188,"CA-3B4P-2310","IMM",NA,0,63342,2023-10-18,2023-10-19,"I-P18-22",NA,"I",25.15,31.02,NA,NA,0,0.246,0,NA,"2023-10-19",910,1,"CA","I",16,10,18,"I",NA,NA,NA,0,189,36.84,0.466,"M","2023-11-18",5.82,0.22,31,1
51603,29190,189,"CA-3B4P-2310","IMM",NA,0,64331,2023-11-18,2023-11-19,"I-P20-22",NA,"M",29.98,36.84,NA,NA,0,0.466,0,NA,"2023-11-19",919,1,"CA","M",16,11,18,"I",NA,NA,NA,0,190,44.1,0.61,"M","2023-12-18",7.26,0.144,30,1
51604,29190,190,"CA-3B4P-2310","IMM",NA,0,64998,2023-12-18,2023-12-19,"I-P20-22",NA,"M",34.34,44.1,NA,NA,0,0.61,0,NA,"2023-12-19",928,1,"CA","M",16,12,18,"I",NA,NA,NA,0,193,55.49,1.454,"M","2024-03-19",11.39,0.844,92,3
51605,29190,193,"CA-3B4P-2310","IMM",NA,0,66694,2024-03-19,2024-03-20,"I-R17-21R",NA,"M",47.66,55.49,NA,NA,0,1.454,0,NA,"2024-03-20",952,1,"CA","M",17,3,19,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51606,29191,188,"CA-1P6B-2310","IMM",NA,0,63343,2023-10-18,2023-10-19,"C-P19-22L",NA,"F",40.95,50.59,NA,NA,0,1.206,0,"1P backwards","2023-10-19",910,1,"CA","F",16,10,18,"C",NA,NA,NA,0,189,51.36,1.299,"F","2023-11-18",0.769999999999996,0.093,31,1
51607,29191,189,"CA-1P6B-2310","IMM",NA,0,64304,2023-11-18,2023-11-19,"C-P21-23L",NA,"F",42.59,51.36,NA,NA,0,1.299,0,"1P backwards","2023-11-19",919,1,"CA","F",16,11,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51608,29192,188,"CA-4O9P-2310","RSM",NA,0,63344,2023-10-18,2023-10-19,"C-P33-38",NA,"I",47.06,47.93,NA,NA,0,0.1,0,NA,"2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,192,34.64,0.364,"I","2024-02-18",-13.29,0.264,123,4
51609,29192,192,"CA-4O9P-2310","RSM",NA,0,66263,2024-02-18,2024-02-19,"I-P1-15",NA,"I",29.17,34.64,NA,NA,0,0.364,0,NA,"2024-02-20",944,1,"CA","I",17,2,18,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51610,29193,188,"CA-4Y6O-2310","RSM",NA,0,63345,2023-10-18,2023-10-19,"C-P33-38",NA,"I",20.61,22.36,NA,NA,0,0.137,0,NA,"2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51611,29194,188,"CA-9B10Y-2310","RSM",NA,0,63346,2023-10-18,2023-10-19,"C-P33-38",NA,"I",28.27,33.4,NA,NA,0,0.364,0,NA,"2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,192,47.37,0.964,"F","2024-02-18",13.97,0.6,123,4
51612,29194,192,"CA-9B10Y-2310","RSM",NA,0,66291,2024-02-18,2024-02-19,"C-P33-38",NA,"F",39.87,47.37,NA,NA,0,0.964,0,NA,"2024-02-20",944,1,"CA","F",17,2,18,"C",NA,NA,NA,0,193,47.63,0.953,"F","2024-03-19",0.260000000000005,-0.011,30,1
51613,29194,193,"CA-9B10Y-2310","RSM",NA,0,66729,2024-03-19,2024-03-20,"C-P41-44L",NA,"F",42.78,47.63,NA,NA,0,0.953,0,"10Y above midline","2024-03-20",952,1,"CA","F",17,3,19,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51614,29195,188,"CA-3O8B-2310","IMM",NA,0,63347,2023-10-18,2023-10-19,"C-P12-14R",NA,"I",27.36,32.3,NA,NA,0,0.282,0,"8B visible at 7","2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,191,34.38,0.347,"I","2024-01-18",2.08000000000001,0.065,92,3
51615,29195,191,"CA-3O7B-2401","RSM","CA-3O8B-2310",0,65563,2024-01-18,2024-01-19,"C-P27-30L",NA,"I",30.93,34.38,NA,NA,0,0.347,0,"single mark, was given 7B","2024-01-19",935,1,"CA","I",17,1,18,"C",NA,NA,NA,0,195,45.42,0.821,"M","2024-05-19",11.04,0.474,122,4
51616,29195,195,"CA-3O7B-2401","RSM","CA-3O8B-2310",0,68874,2024-05-19,2024-05-20,"C-P28-32",NA,"M",37.14,45.42,NA,NA,0,0.821,0,"single mark, was given 7B,3O refreshed, IP","2024-05-21",968,1,"CA","M",17,5,19,"C",NA,NA,NA,1,196,50.25,1.023,"M","2024-06-19",4.83,0.202,31,1
51617,29195,196,"CA-3O7B-2401","RSM","CA-3O8B-2310",0,70249,2024-06-19,2024-06-20,"C-P31-37",NA,"M",40.84,50.25,NA,NA,0,1.023,0,"30 refreshed","2024-06-21",976,1,"CA","M",17,6,19,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51618,29196,188,"CA-2B10O-2310","RSM",NA,0,63348,2023-10-18,2023-10-19,"C-R7-8R",NA,"I",27.15,30.93,NA,NA,0,0.234,0,NA,"2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,190,32.38,0.24,"I","2023-12-18",1.45,0.00599999999999998,61,2
51619,29196,190,"CA-2B10O-2310","RSM",NA,0,64985,2023-12-18,2023-12-19,"I-P43-43.5",NA,"I",25.88,32.38,NA,NA,0,0.24,0,"released wrong(?) moved C to I","2023-12-19",928,1,"CA","I",16,12,18,"I",NA,NA,NA,0,191,35.5,0.26,"I","2024-01-18",3.12,0.02,31,1
51620,29196,191,"CA-2B10O-2310","RSM",NA,0,65655,2024-01-18,2024-01-19,"I-N39-44",NA,"I",32.5,35.5,NA,NA,0,0.26,0,"released wrong(?) moved C to I","2024-01-21",936,1,"CA","I",17,1,18,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51621,29197,188,"CA-3Y8O-2310","RSM",NA,0,63349,2023-10-18,2023-10-19,"C-P15-17R",NA,"I",18.56,21.5,NA,NA,0,0.095,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,1,190,34.36,0.344,"I","2023-12-18",12.86,0.249,61,2
51622,29197,190,"CA-3Y8O-2310","RSM",NA,0,65010,2023-12-18,2023-12-19,"C-P12-16R",NA,"I",29.03,34.36,NA,NA,0,0.344,0,NA,"2023-12-19",928,1,"CA","I",16,12,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51623,29198,188,"CA-6B10O-2310","RSM",NA,0,63350,2023-10-18,2023-10-19,"C-P15-17R",NA,"I",28.27,33.26,NA,NA,0,0.255,0,NA,"2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51624,29199,188,"CA-3P9R-2310","RSM",NA,0,63351,2023-10-18,2023-10-19,"C-P15-17R",NA,"I",24.34,28.71,NA,NA,0,0.176,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51625,29200,188,"CA-2R7P-2310","RSM",NA,0,63352,2023-10-18,2023-10-19,"C-P15-17R",NA,"I",26.61,29.85,NA,NA,0,0.24,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,1,189,37.17,0.404,"F","2023-11-18",7.32,0.164,31,1
51626,29200,189,"CA-2R7P-2310","RSM",NA,0,64326,2023-11-18,2023-11-19,"C-P15-18R",NA,"F",29.74,37.17,NA,NA,0,0.404,0,NA,"2023-11-19",919,1,"CA","F",16,11,18,"C",NA,NA,NA,0,190,41.81,0.631,"F","2023-12-18",4.64,0.227,30,1
51627,29200,190,"CA-2R7P-2310","RSM",NA,0,64995,2023-12-18,2023-12-19,"C-P12-16R",NA,"F",35.22,41.81,NA,NA,0,0.631,0,NA,"2023-12-19",928,1,"CA","F",16,12,18,"C",NA,NA,NA,0,191,43.69,0.662,"F","2024-01-18",1.88,0.031,31,1
51628,29200,191,"CA-2R7P-2310","RSM",NA,0,65664,2024-01-18,2024-01-19,"C-P11-14R",NA,"F",37.7,43.69,NA,NA,0,0.662,0,NA,"2024-01-19",936,1,"CA","F",17,1,18,"C",NA,NA,NA,0,192,46.48,0.9,"F","2024-02-18",2.79,0.238,31,1
51629,29200,192,"CA-2R7P-2310","RSM",NA,0,66243,2024-02-18,2024-02-19,"C-P11-15R",NA,"F",40.6,46.48,NA,NA,0,0.9,0,NA,"2024-02-20",944,1,"CA","F",17,2,18,"C",NA,NA,NA,0,194,52.33,1.43,"F","2024-04-18",5.85,0.53,60,2
51630,29200,194,"CA-2R7P-2310","RSM",NA,0,67626,2024-04-18,2024-04-19,"C-P12-14R",NA,"F",44.26,52.33,NA,NA,0,1.43,0,"CTM","2024-04-20",960,1,"CA","F",17,4,18,"C",NA,NA,NA,0,195,56.75,1.695,"F","2024-05-19",4.42,0.265,31,1
51631,29200,195,"CA-2R7P-2310","RSM",NA,0,68858,2024-05-19,2024-05-20,"C-P11-13R",NA,"F",46.86,56.75,NA,NA,0,1.695,0,"CTM","2024-05-21",968,1,"CA","F",17,5,19,"C",NA,NA,NA,0,196,58.86,1.821,"F","2024-06-18",2.11,0.126,30,1
51632,29200,196,"CA-2R7P-2310","RSM",NA,0,70236,2024-06-18,2024-06-20,"C-P12.5-15R",NA,"F",48.95,58.86,NA,NA,0,1.821,0,"CTM","2024-06-21",976,1,"CA","F",17,6,18,"C",NA,NA,NA,0,197,60.78,1.933,"F","2024-07-18",1.92,0.112,30,1
51633,29200,197,"CA-2R7P-2310","RSM",NA,0,71338,2024-07-18,2024-07-19,"C-N11-13-R",NA,"F",49.29,60.78,NA,NA,0,1.933,0,"CTM","2024-07-20",984,1,"CA","F",17,7,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51634,29201,188,"CA-4B7O-2310","IMM",NA,0,63353,2023-10-18,2023-10-19,"C-P17-18R",NA,"I",27.27,32.33,NA,NA,0,0.271,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51635,29202,188,"CA-2B9P-2310","RSM",NA,0,63354,2023-10-18,2023-10-19,"C-SP22-23",NA,"I",23.49,27.92,NA,NA,0,0.187,0,NA,"2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51636,29203,188,"CA-3R4O-2310","IMM",NA,0,63355,2023-10-18,2023-10-19,"C-P17-18R",NA,"I",28.25,32.98,NA,NA,0,0.29,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51637,29204,188,"CA-3O8Y-2310","IMM",NA,0,63356,2023-10-18,2023-10-19,"C-P17-18LC",NA,"M",65.7,75,NA,NA,0,4.034,0,NA,"2023-10-19",910,1,"CA","M",16,10,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51638,29205,188,"CA-5Y7B-2310","RSM",NA,0,63357,2023-10-18,2023-10-19,"C-P13-16LL",NA,"M",34.46,40.73,NA,NA,0,0.795,0,"IP","2023-10-19",910,1,"CA","M",16,10,18,"C",NA,NA,NA,1,194,50.6,1.115,"M","2024-04-18",9.87,0.32,183,6
51639,29205,194,"CA-5Y7B-2310","RSM",NA,0,67687,2024-04-18,2024-04-19,"C-P12.5-16L",NA,"M",42.21,50.6,NA,NA,0,1.115,0,NA,"2024-04-20",960,1,"CA","M",17,4,18,"C",NA,NA,NA,0,195,52.6,1.265,"M","2024-05-19",2,0.15,31,1
51640,29205,195,"CA-5Y7B-2310","RSM",NA,0,68914,2024-05-19,2024-05-20,"C-P13-16L",NA,"M",43.65,52.6,NA,NA,0,1.265,0,NA,"2024-05-21",968,1,"CA","M",17,5,19,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51641,29206,188,"CA-1Y2B-2310","RSM",NA,0,63358,2023-10-18,2023-10-19,"C-P35-38",NA,"I",27.83,31.55,NA,NA,0,0.279,0,NA,"2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51642,29207,188,"CA-7B8P-2310","RSM",NA,0,63359,2023-10-18,2023-10-19,"C-P33-38",NA,"I",26.94,30.56,NA,NA,0,0.275,0,"IP","2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51643,29208,188,"CA-4R5B-2310","IMM",NA,0,63360,2023-10-18,2023-10-19,"C-P33-38",NA,"I",28.13,34.74,NA,NA,0,0.362,0,"4R backwards","2023-10-19",910,1,"CA","I",16,10,18,"C",NA,NA,NA,0,192,46.09,0.934,"I","2024-02-18",11.35,0.572,123,4
51644,29208,192,"CA-4R5B-2310","IMM",NA,0,66267,2024-02-18,2024-02-19,"C-P44-52",NA,"I",41.25,46.09,NA,NA,0,0.934,0,"4R backwards","2024-02-20",944,1,"CA","I",17,2,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51645,29209,188,"CA-1Y8O-2310","RSM",NA,0,63361,2023-10-18,2023-10-20,"C-P31-37",NA,"F",45.94,52.04,NA,NA,0,1.262,0,NA,"2023-10-20",910,1,"CA","F",16,10,18,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51894,29352,188,"TY-3O5B-2310","RSM",NA,0,63759,2023-10-21,2023-10-22,"I-P1-8",NA,"I",16.55,20.33,NA,NA,0,0.069,0,NA,"2023-10-22",914,1,"TY","I",16,10,21,"I",NA,NA,NA,0,189,31.29,0.256,"I","2023-11-21",10.96,0.187,31,1
51895,29352,189,"TY-3O5B-2310","RSM",NA,0,64711,2023-11-21,2023-11-22,"I-P1-8",NA,"I",25.92,31.29,NA,NA,0,0.256,0,NA,"2023-11-22",923,1,"TY","I",16,11,21,"I",NA,NA,NA,0,191,36.2,0.262,"I","2024-01-22",4.91,0.00600000000000001,62,2
51896,29352,191,"TY-3O5B-2310","RSM",NA,0,65897,2024-01-22,2024-01-24,"I-P1-7",NA,"I",31.85,36.2,NA,NA,0,0.262,0,NA,"2024-01-25",940,1,"TY","I",17,1,22,"I",NA,NA,NA,0,195,35.86,0.36,"I","2024-05-22",-0.340000000000003,0.098,121,4
51897,29352,195,"TY-3O5B-2310","RSM",NA,0,69499,2024-05-22,2024-05-23,"I-P0-7",NA,"I",29.88,35.86,NA,NA,0,0.36,0,NA,"2024-05-24",972,1,"TY","I",17,5,22,"I",NA,NA,NA,0,196,37.48,0.414,"I","2024-06-21",1.62,0.054,30,1
51898,29352,196,"TY-3O5B-2310","RSM",NA,0,70900,2024-06-21,2024-06-23,"I-P1-8",NA,"I",31.15,37.48,NA,NA,0,0.414,0,NA,"2024-06-24",980,1,"TY","I",17,6,21,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51899,29353,188,"TY-5B7R-2310","IMM",NA,0,63760,2023-10-21,2023-10-22,"I-P1-8",NA,"I",23.81,27.68,NA,NA,0,0.179,0,NA,"2023-10-22",914,1,"TY","I",16,10,21,"I",NA,NA,NA,0,189,38.15,0.448,"F","2023-11-21",10.47,0.269,31,1
51900,29353,189,"TY-5B7R-2310","IMM",NA,0,64725,2023-11-21,2023-11-22,"I-P45-51",NA,"F",32.23,38.15,NA,NA,0,0.448,0,"IP","2023-11-22",923,1,"TY","F",16,11,21,"I",NA,NA,NA,1,192,59.91,2.143,"F","2024-02-23",21.76,1.695,94,3
51901,29353,192,"TY-5B7R-2310","IMM",NA,0,66469,2024-02-23,2024-02-24,"I-P43-46",NA,"F",54.55,59.91,NA,NA,0,2.143,0,NA,"2024-02-24",948,1,"TY","F",17,2,23,"I",NA,NA,NA,0,195,72.2,3.781,"F","2024-05-22",12.29,1.638,89,3
51902,29353,195,"TY-5B7R-2310","IMM",NA,0,69518,2024-05-22,2024-05-23,"I-P46-49",NA,"F",65.25,72.2,NA,NA,0,3.781,0,NA,"2024-05-24",972,1,"TY","F",17,5,22,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51903,29354,188,"TY-2R10O-2310","RSM",NA,0,63761,2023-10-21,2023-10-22,"I-P1-8",NA,"I",15.91,19.01,NA,NA,0,0.06,0,NA,"2023-10-22",914,1,"TY","I",16,10,21,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51904,29355,188,"TY-1P7B-2310","RSM",NA,0,63762,2023-10-21,2023-10-22,"I-P1-8",NA,"I",25.84,28.89,NA,NA,0,0.215,0,"IP","2023-10-22",914,1,"TY","I",16,10,21,"I",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51905,29356,188,"TY-5Y6O-2310","IMM",NA,0,63763,2023-10-21,2023-10-22,"I-R20-23",NA,"I",28.25,32.67,NA,NA,0,0.278,0,NA,"2023-10-22",914,1,"TY","I",16,10,21,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51906,29357,188,"TY-2310-01-2310",NA,NA,0,63764,2023-10-21,2023-10-22,"I-P1-8",NA,"I",30.42,33.22,NA,NA,0,NA,1,"IP died before processing",NA,914,1,"TY","I",16,10,21,"I",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51907,29358,188,"TY-1Y4O-2310","RSM",NA,0,63765,2023-10-21,2023-10-22,"I-R20-23",NA,"I",19.52,23.71,NA,NA,0,0.124,0,"IP","2023-10-22",914,1,"TY","I",16,10,21,"I",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51908,29359,188,"TY-4P6B-2310","IMM",NA,0,63766,2023-10-21,2023-10-22,"C-P82-86",NA,"I",26.58,32.02,NA,NA,0,0.236,0,"IP","2023-10-22",914,1,"TY","I",16,10,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51909,29360,188,"TY-5P8R-2310","IMM",NA,0,63767,2023-10-21,2023-10-22,"C-P82-86",NA,"I",21.52,24.7,NA,NA,0,0.134,0,"8R visible at 7","2023-10-22",914,1,"TY","I",16,10,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51910,29361,188,"TY-5O10P-2310","RSM",NA,0,63768,2023-10-21,2023-10-22,"C-P48-51",NA,"I",29.27,35.06,NA,NA,0,0.391,0,"IP","2023-10-22",914,1,"TY","I",16,10,21,"C",NA,NA,NA,1,189,38.77,0.564,"I","2023-11-21",3.71,0.173,31,1
51911,29361,189,"TY-5O10P-2310","RSM",NA,0,64726,2023-11-21,2023-11-22,"C-P52-55",NA,"I",34.75,38.77,NA,NA,0,0.564,1,"IP",NA,923,1,"TY","I",16,11,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
51912,29362,188,"TY-5Y10B-2310","RSM",NA,0,63769,2023-10-21,2023-10-22,"C-P48-51",NA,"I",25.53,29.16,NA,NA,0,0.191,0,"IP","2023-10-22",914,1,"TY","I",16,10,21,"C",NA,NA,NA,1,193,36.1,0.342,"M","2024-03-21",6.94,0.151,152,5
